[2025-12-04 02:55:47] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6930f833c296d5.77655614","timestamp":"2025-12-04 02:55:47","method":"GET","endpoint":"api/v1/admin/users","route":null,"execution_time_ms":16.17,"memory_kb":157.99,"status_code":403,"user_id":17,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:19] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693107538ef934.33813362","timestamp":"2025-12-04 04:00:19","method":"PUT","endpoint":"api/v1/workforce/performance/reviews/29","route":null,"execution_time_ms":3.65,"memory_kb":49.1,"status_code":403,"user_id":198,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:19] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_69310753b24a54.99433263","timestamp":"2025-12-04 04:00:19","method":"DELETE","endpoint":"api/v1/workforce/performance/reviews/31","route":null,"execution_time_ms":2.68,"memory_kb":45.35,"status_code":403,"user_id":205,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:26] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075ae7fe03.96990037","timestamp":"2025-12-04 04:00:26","method":"POST","endpoint":"api/v1/products","route":null,"execution_time_ms":4.08,"memory_kb":141.62,"status_code":403,"user_id":1,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075eba93d9.06908069","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":3.8,"memory_kb":18.56,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075ebc2fb0.93334014","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":3.12,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075ebd52b2.05373624","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":3.02,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075ebe7793.94700018","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":3.05,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931075ebf9604.20506515","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":2.95,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:00:30] testing.WARNING: Rate Limit Exceeded {"request_id":"req_6931075ec0a956.68885939","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":0.2,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
[2025-12-04 04:00:30] testing.WARNING: Rate Limit Exceeded {"request_id":"req_6931075ed780f1.37221756","timestamp":"2025-12-04 04:00:30","method":"POST","endpoint":"api/v1/auth/register","route":null,"execution_time_ms":0.21,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
[2025-12-04 04:06:47] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108d76aaf65.74571654","timestamp":"2025-12-04 04:06:47","method":"GET","endpoint":"api/v1/admin/users","route":null,"execution_time_ms":15.95,"memory_kb":157.41,"status_code":403,"user_id":17,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:06:50] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108da4a90d0.91264590","timestamp":"2025-12-04 04:06:50","method":"GET","endpoint":"api/v1/admin/analytics/predictive","route":null,"execution_time_ms":7.73,"memory_kb":147.58,"status_code":403,"user_id":85,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:07:02] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108e620b4c1.78256189","timestamp":"2025-12-04 04:07:02","method":"GET","endpoint":"api/v1/workforce/employees","route":null,"execution_time_ms":13.39,"memory_kb":151.45,"status_code":403,"user_id":11,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:07:02] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108e6e9c393.62974376","timestamp":"2025-12-04 04:07:02","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":21.4,"memory_kb":-3666.41,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:07:04] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108e8be9c02.09901235","timestamp":"2025-12-04 04:07:04","method":"POST","endpoint":"api/v1/workforce/leave-requests","route":null,"execution_time_ms":14.65,"memory_kb":50.51,"status_code":403,"user_id":18,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:07:06] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108eac004b3.47401614","timestamp":"2025-12-04 04:07:06","method":"PUT","endpoint":"api/v1/workforce/leave-requests/20","route":null,"execution_time_ms":7.68,"memory_kb":49.73,"status_code":403,"user_id":49,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:07:07] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693108ebebf5f1.96163249","timestamp":"2025-12-04 04:07:07","method":"GET","endpoint":"api/v1/workforce/leave-requests/25","route":null,"execution_time_ms":17.69,"memory_kb":61.98,"status_code":403,"user_id":60,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:09:49] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931098d5b4093.89093082","timestamp":"2025-12-04 04:09:49","method":"POST","endpoint":"api/v1/workforce/performance/reviews","route":null,"execution_time_ms":7.6,"memory_kb":49.77,"status_code":403,"user_id":128,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:09:49] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931098de602b3.31736558","timestamp":"2025-12-04 04:09:49","method":"GET","endpoint":"api/v1/workforce/performance/47","route":null,"execution_time_ms":6.81,"memory_kb":54.83,"status_code":403,"user_id":149,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:09:50] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931098ea50fd3.99362842","timestamp":"2025-12-04 04:09:50","method":"PUT","endpoint":"api/v1/workforce/performance/reviews/29","route":null,"execution_time_ms":5.42,"memory_kb":49.1,"status_code":403,"user_id":198,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:09:50] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931098edf00c2.43838678","timestamp":"2025-12-04 04:09:50","method":"DELETE","endpoint":"api/v1/workforce/performance/reviews/31","route":null,"execution_time_ms":4.22,"memory_kb":45.35,"status_code":403,"user_id":205,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:13] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109a56c16b3.92334301","timestamp":"2025-12-04 04:10:13","method":"POST","endpoint":"api/v1/products","route":null,"execution_time_ms":9.76,"memory_kb":141.62,"status_code":403,"user_id":1,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109af80dd55.92607979","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":6.09,"memory_kb":18.56,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109af837995.75662505","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":4.4,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109af8521c5.41287764","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":4.61,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109af86d764.34854498","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":4.6,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_693109af888d92.43148837","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":4.5,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 04:10:23] testing.WARNING: Rate Limit Exceeded {"request_id":"req_693109af8a3cf5.55717451","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":0.34,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
[2025-12-04 04:10:23] testing.WARNING: Rate Limit Exceeded {"request_id":"req_693109afb10a50.57801914","timestamp":"2025-12-04 04:10:23","method":"POST","endpoint":"api/v1/auth/register","route":null,"execution_time_ms":0.33,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
[2025-12-04 09:34:00] local.WARNING: Authentication/Authorization Failure {"request_id":"req_69315588447f94.79870628","timestamp":"2025-12-04 09:34:00","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":381.76,"memory_kb":486.57,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_693163622fad82.62441897","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.4,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_693163624d1681.03761644","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.25,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_69316362684917.73597364","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.22,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_69316362826a86.28528402","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.29,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_693163629fc655.53344342","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":0.92,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_69316362bb1497.78888412","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.43,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:06] local.WARNING: Rate Limit Exceeded {"request_id":"req_69316362da3a77.13233085","timestamp":"2025-12-04 10:33:06","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.52,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:07] local.WARNING: Rate Limit Exceeded {"request_id":"req_6931636301c5a1.44988384","timestamp":"2025-12-04 10:33:07","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.03,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:07] local.WARNING: Rate Limit Exceeded {"request_id":"req_6931636326db49.33250793","timestamp":"2025-12-04 10:33:07","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":2.48,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:07] local.WARNING: Rate Limit Exceeded {"request_id":"req_6931636348ba85.54840529","timestamp":"2025-12-04 10:33:07","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.43,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 10:33:08] local.WARNING: Rate Limit Exceeded {"request_id":"req_69316364567d99.50445279","timestamp":"2025-12-04 10:33:08","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":0.99,"memory_kb":116.72,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Cypress/15.7.0 Chrome/138.0.7204.251 Electron/37.6.0 Safari/537.36","event_type":"rate_limit","severity":"low"} 
[2025-12-04 15:06:35] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a37b2f9096.95701761","timestamp":"2025-12-04 15:06:35","method":"GET","endpoint":"api/v1/admin/users","route":null,"execution_time_ms":8.98,"memory_kb":158.12,"status_code":403,"user_id":17,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:35] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a37bc6f891.71980888","timestamp":"2025-12-04 15:06:35","method":"GET","endpoint":"api/v1/admin/analytics/predictive","route":null,"execution_time_ms":2.65,"memory_kb":147.58,"status_code":403,"user_id":85,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:39] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a37f590b89.77253856","timestamp":"2025-12-04 15:06:39","method":"GET","endpoint":"api/v1/workforce/employees","route":null,"execution_time_ms":2.36,"memory_kb":151.45,"status_code":403,"user_id":11,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:39] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a37f8267d2.81214440","timestamp":"2025-12-04 15:06:39","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":4.72,"memory_kb":-3666.38,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:40] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a380078aa6.92376860","timestamp":"2025-12-04 15:06:40","method":"POST","endpoint":"api/v1/workforce/leave-requests","route":null,"execution_time_ms":2.75,"memory_kb":50.51,"status_code":403,"user_id":18,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:40] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a3806dbaf5.44572167","timestamp":"2025-12-04 15:06:40","method":"PUT","endpoint":"api/v1/workforce/leave-requests/20","route":null,"execution_time_ms":1.76,"memory_kb":49.73,"status_code":403,"user_id":49,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:06:40] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a3809c27b8.12312453","timestamp":"2025-12-04 15:06:40","method":"GET","endpoint":"api/v1/workforce/leave-requests/25","route":null,"execution_time_ms":3.27,"memory_kb":61.98,"status_code":403,"user_id":60,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:16] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a41c406ec0.66502183","timestamp":"2025-12-04 15:09:16","method":"POST","endpoint":"api/v1/workforce/performance/reviews","route":null,"execution_time_ms":2.4,"memory_kb":49.77,"status_code":403,"user_id":128,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:16] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a41c77bc01.39631983","timestamp":"2025-12-04 15:09:16","method":"GET","endpoint":"api/v1/workforce/performance/47","route":null,"execution_time_ms":1.96,"memory_kb":54.83,"status_code":403,"user_id":149,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:16] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a41cbb6bb3.76650683","timestamp":"2025-12-04 15:09:16","method":"PUT","endpoint":"api/v1/workforce/performance/reviews/29","route":null,"execution_time_ms":1.88,"memory_kb":49.1,"status_code":403,"user_id":198,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:16] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a41ccf2961.35240575","timestamp":"2025-12-04 15:09:16","method":"DELETE","endpoint":"api/v1/workforce/performance/reviews/31","route":null,"execution_time_ms":1.4,"memory_kb":45.35,"status_code":403,"user_id":205,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:21] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a421b97f72.32431544","timestamp":"2025-12-04 15:09:21","method":"POST","endpoint":"api/v1/products","route":null,"execution_time_ms":2.09,"memory_kb":141.62,"status_code":403,"user_id":1,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a424551179.75351704","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":2.19,"memory_kb":18.56,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a42455f726.77687801","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":2.44,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a42456d155.89912071","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.94,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a424577b99.80366325","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":2.01,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Authentication/Authorization Failure {"request_id":"req_6931a424582ea5.13179348","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":1.96,"memory_kb":6.62,"status_code":401,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"auth_failure","severity":"medium"} 
[2025-12-04 15:09:24] testing.WARNING: Rate Limit Exceeded {"request_id":"req_6931a42458d388.85803862","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/login","route":null,"execution_time_ms":0.09,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
[2025-12-04 15:09:24] testing.WARNING: Rate Limit Exceeded {"request_id":"req_6931a42468cc46.93280706","timestamp":"2025-12-04 15:09:24","method":"POST","endpoint":"api/v1/auth/register","route":null,"execution_time_ms":0.12,"memory_kb":5.77,"status_code":429,"user_id":null,"ip":"127.0.0.1","user_agent":"Symfony","event_type":"rate_limit","severity":"low"} 
